지점,지점명,일시,강수량(mm)
108,서울,2021-09-22 02:00,.1
108,서울,2021-09-22 08:00,.2
108,서울,2021-09-22 13:00,0
108,서울,2021-09-22 14:00,0
108,서울,2021-09-27 14:00,0
108,서울,2021-09-27 15:00,0
108,서울,2021-09-27 16:00,0
108,서울,2021-09-27 17:00,0
108,서울,2021-09-27 18:00,0
108,서울,2021-09-27 19:00,0
108,서울,2021-09-27 20:00,0
108,서울,2021-09-27 21:00,0
108,서울,2021-09-28 00:00,0
108,서울,2021-09-28 02:00,0
108,서울,2021-09-28 03:00,0
108,서울,2021-09-28 04:00,0
108,서울,2021-09-28 09:00,0
108,서울,2021-09-28 10:00,0
108,서울,2021-09-28 17:00,0
108,서울,2021-09-28 18:00,0
108,서울,2021-09-28 19:00,0
108,서울,2021-09-28 20:00,0
108,서울,2021-09-28 21:00,.4
108,서울,2021-09-28 22:00,.7
108,서울,2021-09-28 23:00,.1
108,서울,2021-09-29 00:00,.1
108,서울,2021-09-29 01:00,1.1
108,서울,2021-09-29 05:00,.1
108,서울,2021-09-29 06:00,2.7
108,서울,2021-09-29 07:00,0
108,서울,2021-09-29 08:00,.1
108,서울,2021-09-29 09:00,3.7
108,서울,2021-09-29 10:00,3.7
108,서울,2021-09-29 11:00,1.1
108,서울,2021-09-29 12:00,0
108,서울,2021-09-29 13:00,.4
108,서울,2021-09-29 14:00,0
108,서울,2021-09-29 15:00,0
108,서울,2021-09-29 16:00,0
108,서울,2021-09-29 17:00,.1
108,서울,2021-09-29 18:00,.1
108,서울,2021-10-01 22:00,0
108,서울,2021-10-01 23:00,12.7
108,서울,2021-10-02 00:00,.6
108,서울,2021-10-04 12:00,0
108,서울,2021-10-04 13:00,0
108,서울,2021-10-04 14:00,0
108,서울,2021-10-04 18:00,2.5
108,서울,2021-10-04 19:00,1.1
108,서울,2021-10-04 20:00,0
108,서울,2021-10-04 21:00,0
108,서울,2021-10-04 22:00,0
108,서울,2021-10-05 18:00,0
108,서울,2021-10-05 19:00,0
108,서울,2021-10-05 20:00,0
108,서울,2021-10-05 21:00,0
108,서울,2021-10-06 03:00,0
108,서울,2021-10-06 04:00,.3
108,서울,2021-10-06 05:00,.5
108,서울,2021-10-06 06:00,.7
108,서울,2021-10-06 07:00,.2
108,서울,2021-10-06 08:00,.9
108,서울,2021-10-06 09:00,1.6
108,서울,2021-10-06 10:00,.8
108,서울,2021-10-06 11:00,.5
108,서울,2021-10-06 12:00,.4
108,서울,2021-10-06 13:00,.2
108,서울,2021-10-06 14:00,.3
108,서울,2021-10-06 15:00,0
108,서울,2021-10-07 01:00,0
108,서울,2021-10-07 02:00,0
108,서울,2021-10-07 03:00,0
108,서울,2021-10-07 05:00,.3
108,서울,2021-10-07 06:00,3.6
108,서울,2021-10-07 07:00,.5
108,서울,2021-10-07 08:00,.2
108,서울,2021-10-07 11:00,0
108,서울,2021-10-07 12:00,0
108,서울,2021-10-07 13:00,0
108,서울,2021-10-08 09:00,0
108,서울,2021-10-08 10:00,0
108,서울,2021-10-08 11:00,.5
108,서울,2021-10-08 12:00,.5
108,서울,2021-10-08 13:00,.8
108,서울,2021-10-08 14:00,.4
108,서울,2021-10-08 15:00,.6
108,서울,2021-10-08 16:00,.2
108,서울,2021-10-08 17:00,.4
108,서울,2021-10-08 18:00,.1
108,서울,2021-10-09 07:00,0
108,서울,2021-10-09 08:00,.3
108,서울,2021-10-09 09:00,0
108,서울,2021-10-09 10:00,.1
108,서울,2021-10-10 07:00,0
108,서울,2021-10-10 08:00,0
108,서울,2021-10-10 09:00,0
108,서울,2021-10-10 11:00,0
108,서울,2021-10-10 13:00,1.9
108,서울,2021-10-10 14:00,3.9
108,서울,2021-10-10 15:00,2.7
108,서울,2021-10-10 16:00,1.7
108,서울,2021-10-10 17:00,.1
108,서울,2021-10-10 18:00,0
108,서울,2021-10-10 19:00,0
108,서울,2021-10-10 20:00,.4
108,서울,2021-10-10 21:00,1
108,서울,2021-10-10 22:00,.3
108,서울,2021-10-10 23:00,1.9
108,서울,2021-10-11 00:00,.3
108,서울,2021-10-11 01:00,.1
108,서울,2021-10-11 02:00,.1
108,서울,2021-10-11 03:00,.1
108,서울,2021-10-11 04:00,0
108,서울,2021-10-11 05:00,0
108,서울,2021-10-11 06:00,0
108,서울,2021-10-11 07:00,0
108,서울,2021-10-11 08:00,0
108,서울,2021-10-15 04:00,0
108,서울,2021-10-15 05:00,0
108,서울,2021-10-15 06:00,0
108,서울,2021-10-15 08:00,0
108,서울,2021-10-15 09:00,0
108,서울,2021-10-15 10:00,0
108,서울,2021-10-15 11:00,0
108,서울,2021-10-15 12:00,0
108,서울,2021-10-15 23:00,0
108,서울,2021-10-16 00:00,0
108,서울,2021-10-16 01:00,0
108,서울,2021-10-16 02:00,0
108,서울,2021-10-16 03:00,0
108,서울,2021-10-18 20:00,.4
108,서울,2021-10-18 21:00,2.2
108,서울,2021-10-18 22:00,.6
108,서울,2021-10-18 23:00,0
108,서울,2021-10-19 00:00,2.4
108,서울,2021-10-19 01:00,3.1
108,서울,2021-10-19 02:00,1
108,서울,2021-10-19 03:00,.3
108,서울,2021-10-27 04:00,0
108,서울,2021-10-27 05:00,0
108,서울,2021-10-31 21:00,.7
108,서울,2021-11-04 15:00,0
108,서울,2021-11-08 06:00,.2
108,서울,2021-11-08 09:00,13.8
108,서울,2021-11-08 12:00,9.4
108,서울,2021-11-08 15:00,.2
108,서울,2021-11-08 18:00,1.8
108,서울,2021-11-08 21:00,.1
108,서울,2021-11-09 00:00,.2
108,서울,2021-11-09 03:00,.1
108,서울,2021-11-09 06:00,0
108,서울,2021-11-09 09:00,.6
108,서울,2021-11-09 12:00,0
108,서울,2021-11-09 15:00,1.2
108,서울,2021-11-09 18:00,.1
108,서울,2021-11-09 21:00,0
108,서울,2021-11-10 09:00,.3
108,서울,2021-11-10 18:00,0
108,서울,2021-11-10 21:00,0
108,서울,2021-11-11 12:00,0
108,서울,2021-11-18 06:00,0
108,서울,2021-11-18 12:00,0
108,서울,2021-11-18 18:00,0
108,서울,2021-11-22 00:00,5.9
108,서울,2021-11-22 03:00,1.3
108,서울,2021-11-24 12:00,0
108,서울,2021-11-26 15:00,0
108,서울,2021-11-30 06:00,5.8
108,서울,2021-11-30 09:00,11.1
108,서울,2021-11-30 12:00,8.1
108,서울,2021-11-30 15:00,2.2
108,서울,2021-11-30 18:00,0
108,서울,2021-11-30 21:00,0
108,서울,2021-12-01 00:00,0
108,서울,2021-12-02 15:00,0
108,서울,2021-12-02 18:00,0
108,서울,2021-12-02 21:00,.1
108,서울,2021-12-03 03:00,.4
108,서울,2021-12-03 06:00,0
108,서울,2021-12-10 12:00,.5
108,서울,2021-12-10 15:00,0
108,서울,2021-12-10 18:00,.2
108,서울,2021-12-14 18:00,0
108,서울,2021-12-14 21:00,.4
108,서울,2021-12-15 00:00,.8
108,서울,2021-12-15 03:00,.1
108,서울,2021-12-15 06:00,1.3
108,서울,2021-12-15 09:00,.6
108,서울,2021-12-15 12:00,.1
108,서울,2021-12-16 21:00,0
108,서울,2021-12-18 15:00,0
108,서울,2021-12-18 18:00,1.6
108,서울,2021-12-19 00:00,1.2
108,서울,2021-12-19 03:00,.2
108,서울,2021-12-20 03:00,0
108,서울,2021-12-20 06:00,0
108,서울,2021-12-24 15:00,.1
108,서울,2021-12-24 18:00,.1
108,서울,2021-12-27 15:00,0
108,서울,2021-12-27 18:00,0
108,서울,2021-12-29 03:00,0
108,서울,2021-12-29 06:00,.2
108,서울,2021-12-29 18:00,0
108,서울,2021-12-30 18:00,0
108,서울,2021-12-30 21:00,0
